evaluation_sample_count,peak_base_displacement_m,contact_occupancy_total_pct,arms.right.position_error_axis_mean_m.x,arms.right.position_error_axis_mean_m.y,arms.right.position_error_axis_mean_m.z,arms.right.position_error_norm_mean_m,arms.right.position_error_axis_rmse_m.x,arms.right.position_error_axis_rmse_m.y,arms.right.position_error_axis_rmse_m.z,arms.right.position_error_norm_rmse_m,arms.right.position_error_axis_abs_peak_m.x,arms.right.position_error_axis_abs_peak_m.y,arms.right.position_error_axis_abs_peak_m.z,arms.right.position_error_norm_peak_m,arms.right.rotation_error_norm_mean_rad,arms.right.rotation_error_norm_rmse_rad,arms.right.rotation_error_norm_peak_rad,arms.right.rejection_pct,arms.right.velocity_saturation_overall_pct,arms.right.joint_margin_min_rad,arms.right.joint_margin_p01_rad,arms.right.contact_occupancy_total_pct,arms.right.torso_contact_occupancy_pct,arms.left.position_error_axis_mean_m.x,arms.left.position_error_axis_mean_m.y,arms.left.position_error_axis_mean_m.z,arms.left.position_error_norm_mean_m,arms.left.position_error_axis_rmse_m.x,arms.left.position_error_axis_rmse_m.y,arms.left.position_error_axis_rmse_m.z,arms.left.position_error_norm_rmse_m,arms.left.position_error_axis_abs_peak_m.x,arms.left.position_error_axis_abs_peak_m.y,arms.left.position_error_axis_abs_peak_m.z,arms.left.position_error_norm_peak_m,arms.left.rotation_error_norm_mean_rad,arms.left.rotation_error_norm_rmse_rad,arms.left.rotation_error_norm_peak_rad,arms.left.rejection_pct,arms.left.velocity_saturation_overall_pct,arms.left.joint_margin_min_rad,arms.left.joint_margin_p01_rad,arms.left.contact_occupancy_total_pct,arms.left.torso_contact_occupancy_pct,gain_segments.0.evaluation_sample_count,gain_segments.0.peak_base_displacement_m,gain_segments.0.contact_occupancy_total_pct,gain_segments.0.arms.right.position_error_axis_mean_m.x,gain_segments.0.arms.right.position_error_axis_mean_m.y,gain_segments.0.arms.right.position_error_axis_mean_m.z,gain_segments.0.arms.right.position_error_norm_mean_m,gain_segments.0.arms.right.position_error_axis_rmse_m.x,gain_segments.0.arms.right.position_error_axis_rmse_m.y,gain_segments.0.arms.right.position_error_axis_rmse_m.z,gain_segments.0.arms.right.position_error_norm_rmse_m,gain_segments.0.arms.right.position_error_axis_abs_peak_m.x,gain_segments.0.arms.right.position_error_axis_abs_peak_m.y,gain_segments.0.arms.right.position_error_axis_abs_peak_m.z,gain_segments.0.arms.right.position_error_norm_peak_m,gain_segments.0.arms.right.rotation_error_norm_mean_rad,gain_segments.0.arms.right.rotation_error_norm_rmse_rad,gain_segments.0.arms.right.rotation_error_norm_peak_rad,gain_segments.0.arms.right.rejection_pct,gain_segments.0.arms.right.velocity_saturation_overall_pct,gain_segments.0.arms.right.joint_margin_min_rad,gain_segments.0.arms.right.joint_margin_p01_rad,gain_segments.0.arms.right.contact_occupancy_total_pct,gain_segments.0.arms.right.torso_contact_occupancy_pct,gain_segments.0.arms.left.position_error_axis_mean_m.x,gain_segments.0.arms.left.position_error_axis_mean_m.y,gain_segments.0.arms.left.position_error_axis_mean_m.z,gain_segments.0.arms.left.position_error_norm_mean_m,gain_segments.0.arms.left.position_error_axis_rmse_m.x,gain_segments.0.arms.left.position_error_axis_rmse_m.y,gain_segments.0.arms.left.position_error_axis_rmse_m.z,gain_segments.0.arms.left.position_error_norm_rmse_m,gain_segments.0.arms.left.position_error_axis_abs_peak_m.x,gain_segments.0.arms.left.position_error_axis_abs_peak_m.y,gain_segments.0.arms.left.position_error_axis_abs_peak_m.z,gain_segments.0.arms.left.position_error_norm_peak_m,gain_segments.0.arms.left.rotation_error_norm_mean_rad,gain_segments.0.arms.left.rotation_error_norm_rmse_rad,gain_segments.0.arms.left.rotation_error_norm_peak_rad,gain_segments.0.arms.left.rejection_pct,gain_segments.0.arms.left.velocity_saturation_overall_pct,gain_segments.0.arms.left.joint_margin_min_rad,gain_segments.0.arms.left.joint_margin_p01_rad,gain_segments.0.arms.left.contact_occupancy_total_pct,gain_segments.0.arms.left.torso_contact_occupancy_pct
12500,0.3,0.0,0.04771549873062317,0.00612065426367435,-0.024685010362477403,0.09903403223567282,0.11603204962468433,0.012241795414573054,0.04411826345897812,0.1247386037508567,0.23903718876600838,0.027240448663802097,0.09648608139749282,0.2582677423497138,0.014499707440537636,0.018624021891641616,0.036579305155452935,13.910752550095406,0.264,-0.006841778071443816,0.00426195432668163,0.0,0.0,0.04766794438096619,-0.006112882853094892,-0.024496794166481626,0.09937099342935954,0.11638569161028475,0.012206335856265751,0.04415169192085128,0.12507595990482737,0.23923900160595418,0.027197246505619388,0.09647671918512057,0.25843072718527166,0.01408454506243615,0.01810848324347324,0.03701303946743461,13.856424271576106,0.27085714285714285,-0.0011285607880191506,0.013297862048788823,0.0,0.0,12500,0.3,0.0,0.04771549873062317,0.00612065426367435,-0.024685010362477403,0.09903403223567282,0.11603204962468433,0.012241795414573054,0.04411826345897812,0.1247386037508567,0.23903718876600838,0.027240448663802097,0.09648608139749282,0.2582677423497138,0.014499707440537636,0.018624021891641616,0.036579305155452935,13.910752550095406,0.264,-0.006841778071443816,0.00426195432668163,0.0,0.0,0.04766794438096619,-0.006112882853094892,-0.024496794166481626,0.09937099342935954,0.11638569161028475,0.012206335856265751,0.04415169192085128,0.12507595990482737,0.23923900160595418,0.027197246505619388,0.09647671918512057,0.25843072718527166,0.01408454506243615,0.01810848324347324,0.03701303946743461,13.856424271576106,0.27085714285714285,-0.0011285607880191506,0.013297862048788823,0.0,0.0
